Pool = mol/m²;;Decomp = mmol/m²/time step;
YEAR;Month;Total C Pool;Total N pool;Total Ca pool;Total Mg pool;Total K pool;Total S pool;Total P pool;Layer 1 C pool;N pool;Ca Pool;Mg pool;K pool;S pool;P pool;N Conc;Ca conc;Mg conc;K Conc;S conc;P Conc;Decomp%C;Decomp%N;Decomp%Ca;Decomp%Mg;Decomp%K;Decomp%S;Decomp%P;Decomp%CO2;Decomp%DOC;Layer 2 C pool;N pool;Ca Pool;Mg pool;K pool;S pool;P pool;N Conc;Ca conc;Mg conc;K Conc;S conc;P Conc;Decomp%C;Decomp%N;Decomp%Ca;Decomp%Mg;Decomp%K;Decomp%S;Decomp%P;Decomp%CO2;Decomp%DOC;Layer 3 C pool;N pool;Ca Pool;Mg pool;K pool;S pool;P pool;N Conc;Ca conc;Mg conc;K Conc;S conc;P Conc;Decomp%C;Decomp%N;Decomp%Ca;Decomp%Mg;Decomp%K;Decomp%S;Decomp%P;Decomp%CO2;Decomp%DOC
        2007;           2;     86.6568069;      1.7170899;      0.2773419;      0.1264721;      0.1223780;      0.0222775;      0.0594332;     53.5516548;      0.9583961;      0.1566024;      0.0718283;      0.0945097;      0.0193007;      0.0355119;     17.8966675;      2.9243252;      1.3412896;      1.7648319;      0.3604137;      0.6631327;     79.1705551;      1.9610924;      0.3204436;      0.1469767;      0.1933879;      0.0394936;      0.0726652;     16.4367943;     13.9712763;      3.3001974;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      1.3494295;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      1.0583762;      0.2381346;     29.8049545;      0.7586938;      0.1207395;      0.0546438;      0.0278683;      0.0029768;      0.0239214;     25.4552917;      4.0509872;      1.8333807;      0.9350235;      0.0998752;      0.8025964;      9.5568209;      0.4770033;      0.0759109;      0.0343555;      0.0175213;      0.0018715;      0.0150397;      7.4955459;      1.6864980
        2007;           3;     86.4958420;      1.7093277;      0.2760800;      0.1258948;      0.1217066;      0.0221459;      0.0591540;     53.2028847;      0.9521543;      0.1555825;      0.0713605;      0.0938941;      0.0191750;      0.0352806;     17.8966675;      2.9243250;      1.3412896;      1.7648319;      0.3604137;      0.6631327;    251.9865723;      6.2418275;      1.0199178;      0.4678021;      0.6155211;      0.1257016;      0.2312810;     52.3155556;     44.4682236;      3.5431080;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      4.6287003;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      3.6303537;      0.8168296;     29.7498474;      0.7571734;      0.1204975;      0.0545343;      0.0278125;      0.0029708;      0.0238734;     25.4513378;      4.0503583;      1.8330960;      0.9348783;      0.0998597;      0.8024718;     30.4655762;      1.5203720;      0.2419539;      0.1095026;      0.0558463;      0.0059653;      0.0479368;     23.8945694;      5.3762784
        2007;           4;     86.3316498;      1.7014334;      0.2747967;      0.1253077;      0.1210242;      0.0220120;      0.0588700;     52.8484955;      0.9458119;      0.1545462;      0.0708851;      0.0932687;      0.0190473;      0.0350456;     17.8966675;      2.9243250;      1.3412896;      1.7648318;      0.3604136;      0.6631327;    256.0461121;      6.3423834;      1.0363488;      0.4753384;      0.6254371;      0.1277267;      0.2350070;     53.1583633;     45.1846085;      3.7892261;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      5.0632453;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      3.9711730;      0.8935140;     29.6939259;      0.7556216;      0.1202506;      0.0544226;      0.0277555;      0.0029647;      0.0238245;     25.4470062;      4.0496688;      1.8327841;      0.9347191;      0.0998427;      0.8023353;     31.1021652;      1.5518765;      0.2469676;      0.1117717;      0.0570035;      0.0060889;      0.0489301;     24.3938560;      5.4886179
        2007;           5;     86.1216125;      1.6913710;      0.2731610;      0.1245593;      0.1201548;      0.0218416;      0.0585082;     52.3971825;      0.9377349;      0.1532264;      0.0702798;      0.0924722;      0.0188847;      0.0347463;     17.8966675;      2.9243250;      1.3412896;      1.7648318;      0.3604136;      0.6631327;    326.0744934;      8.0770206;      1.3197894;      0.6053430;      0.7964936;      0.1626598;      0.2992812;     67.6971283;     57.5425606;      4.1015134;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      7.0314507;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      5.5148635;      1.2408442;     29.6229153;      0.7536361;      0.1199346;      0.0542796;      0.0276826;      0.0029569;      0.0237619;     25.4409809;      4.0487103;      1.8323503;      0.9344978;      0.0998190;      0.8021454;     39.8018837;      1.9854883;      0.3159731;      0.1430019;      0.0729309;      0.0077902;      0.0626018;     31.2171631;      7.0238619
        2007;           6;     85.8977966;      1.6806917;      0.2714250;      0.1237652;      0.1192327;      0.0216609;      0.0581242;     51.9187698;      0.9291729;      0.1518274;      0.0696381;      0.0916279;      0.0187122;      0.0344290;     17.8966675;      2.9243248;      1.3412895;      1.7648317;      0.3604136;      0.6631327;    345.6517334;      8.5619574;      1.3990284;      0.6416873;      0.8443144;      0.1724258;      0.3172498;     71.7616119;     60.9973679;      4.4312353;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      8.1240616;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      6.3718133;      1.4336581;     29.5477943;      0.7515188;      0.1195977;      0.0541271;      0.0276048;      0.0029486;      0.0236951;     25.4340076;      4.0476003;      1.8318478;      0.9342417;      0.0997917;      0.8019254;     42.4547882;      2.1172462;      0.3369412;      0.1524916;      0.0777707;      0.0083071;      0.0667560;     33.2978783;      7.4920225
        2007;           7;     85.8738861;      1.6795526;      0.2712398;      0.1236805;      0.1191344;      0.0216416;      0.0580832;     51.8677979;      0.9282607;      0.1516783;      0.0695697;      0.0915379;      0.0186939;      0.0343952;     17.8966675;      2.9243250;      1.3412895;      1.7648318;      0.3604137;      0.6631327;     36.8281326;      0.9122504;      0.1490622;      0.0683698;      0.0899591;      0.0183714;      0.0338020;      7.6459799;      6.4990835;      4.4663424;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.8776753;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.6883728;      0.1548839;     29.5397453;      0.7512918;      0.1195615;      0.0541107;      0.0275964;      0.0029477;      0.0236880;     25.4332542;      4.0474801;      1.8317934;      0.9342139;      0.0997887;      0.8019016;      4.5524201;      0.2270252;      0.0361291;      0.0163512;      0.0083391;      0.0008907;      0.0071580;      3.5705254;      0.8033683
        2007;           8;     85.8645172;      1.6791065;      0.2711673;      0.1236473;      0.1190959;      0.0216341;      0.0580672;     51.8478432;      0.9279036;      0.1516199;      0.0695430;      0.0915027;      0.0186867;      0.0343820;     17.8966675;      2.9243250;      1.3412896;      1.7648317;      0.3604137;      0.6631327;     14.4161806;      0.3570957;      0.0583496;      0.0267630;      0.0352140;      0.0071914;      0.0132316;      2.9929788;      2.5440321;      4.4800825;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.3448761;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.2704911;      0.0608605;     29.5365944;      0.7512029;      0.1195474;      0.0541043;      0.0275932;      0.0029474;      0.0236852;     25.4329548;      4.0474329;      1.8317721;      0.9342030;      0.0997875;      0.8018923;      1.7832540;      0.0889283;      0.0141522;      0.0064049;      0.0032665;      0.0003489;      0.0028039;      1.3986306;      0.3146919
        2007;           9;     85.8220825;      1.6770864;      0.2708389;      0.1234971;      0.1189216;      0.0215999;      0.0579945;     51.7574730;      0.9262863;      0.1513557;      0.0694218;      0.0913432;      0.0186541;      0.0343221;     17.8966675;      2.9243250;      1.3412896;      1.7648318;      0.3604137;      0.6631327;     65.2913055;      1.6172967;      0.2642671;      0.1212105;      0.1594854;      0.0325701;      0.0599264;     13.5552893;     11.5219955;      4.5422659;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      1.5850883;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      1.2432065;      0.2797215;     29.5223389;      0.7508000;      0.1194833;      0.0540753;      0.0275784;      0.0029458;      0.0236725;     25.4315910;      4.0472155;      1.8316737;      0.9341528;      0.0997822;      0.8018492;      8.0789948;      0.4028661;      0.0641126;      0.0290159;      0.0147981;      0.0015807;      0.0127022;      6.3364673;      1.4257052
        2007;          10;     94.3487854;      1.7690670;      0.2866534;      0.1309292;      0.1393935;      0.0264399;      0.0619808;     60.0311699;      1.0200026;      0.1674463;      0.0769789;      0.1118788;      0.0235009;      0.0383631;     16.9912167;      2.7893231;      1.2823156;      1.8636794;      0.3914781;      0.6390524;    328.3005676;      7.7207289;      1.2674552;      0.5826782;      0.8468472;      0.1778858;      0.2903824;     68.1592941;     57.9354019;      4.8562117;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      7.3208003;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      5.7418041;      1.2919060;     29.4614010;      0.7490645;      0.1192071;      0.0539503;      0.0275146;      0.0029390;      0.0236177;     25.4252853;      4.0462122;      1.8312197;      0.9339213;      0.0997574;      0.8016505;     34.8118668;      1.7354937;      0.2761887;      0.1249964;      0.0637481;      0.0068093;      0.0547195;     27.3034267;      6.1432719
        2007;          11;     97.9295349;      1.8057044;      0.2929734;      0.1339038;      0.1478505;      0.0284471;      0.0635850;     63.4273491;      1.0578209;      0.1739542;      0.0800386;      0.1203793;      0.0255127;      0.0400045;     16.6776772;      2.7425745;      1.2618939;      1.8979082;      0.4022351;      0.6307139;    236.0525818;      5.4488702;      0.8960440;      0.4122814;      0.6200777;      0.1314168;      0.2060646;     49.0074577;     41.6563416;      5.0820265;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      5.2212071;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      4.0950646;      0.9213896;     29.4201584;      0.7478834;      0.1190191;      0.0538652;      0.0274712;      0.0029344;      0.0235805;     25.4207802;      4.0454955;      1.8308953;      0.9337558;      0.0997398;      0.8015084;     23.6962814;      1.1811333;      0.1879671;      0.0850694;      0.0433854;      0.0046342;      0.0372407;     18.5853176;      4.1816969
        2007;          12;     97.8053818;      1.7999259;      0.2920286;      0.1334704;      0.1472725;      0.0283285;      0.0633730;     63.1427803;      1.0530750;      0.1731738;      0.0796795;      0.1198392;      0.0253982;      0.0398250;     16.6776772;      2.7425747;      1.2618940;      1.8979083;      0.4022351;      0.6307139;    205.6006012;      4.7459383;      0.7804499;      0.3590950;      0.5400845;      0.1144634;      0.1794812;     42.6852455;     36.2824593;      5.2783203;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      4.7464371;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      3.7226961;      0.8376066;     29.3842831;      0.7468510;      0.1188548;      0.0537909;      0.0274333;      0.0029303;      0.0235480;     25.4166794;      4.0448427;      1.8306000;      0.9336052;      0.0997237;      0.8013792;     20.7162819;      1.0324297;      0.1643022;      0.0743593;      0.0379232;      0.0040508;      0.0325522;     16.2480659;      3.6558149
        2008;           1;     97.6702576;      1.7936506;      0.2910026;      0.1329996;      0.1466450;      0.0281999;      0.0631427;     62.8339081;      1.0479237;      0.1723267;      0.0792897;      0.1192530;      0.0252740;      0.0396302;     16.6776772;      2.7425747;      1.2618940;      1.8979083;      0.4022351;      0.6307139;    223.1604309;      5.1512775;      0.8471062;      0.3897645;      0.5862119;      0.1242394;      0.1948102;     46.3308907;     39.3812599;      5.4909229;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      5.3843374;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      4.2230101;      0.9501773;     29.3454323;      0.7457269;      0.1186759;      0.0537099;      0.0273920;      0.0029259;      0.0235125;     25.4120255;      4.0441022;      1.8302646;      0.9334341;      0.0997054;      0.8012324;     22.5599003;      1.1241035;      0.1788913;      0.0809619;      0.0412906;      0.0044105;      0.0354426;     17.6940403;      3.9811594
        2008;           2;     97.6140289;      1.7910421;      0.2905762;      0.1328040;      0.1463843;      0.0281464;      0.0630470;     62.7055969;      1.0457838;      0.1719748;      0.0791278;      0.1190095;      0.0252224;      0.0395493;     16.6776772;      2.7425747;      1.2618940;      1.8979083;      0.4022351;      0.6307139;     92.7037048;      2.1399066;      0.3518988;      0.1619132;      0.2435199;      0.0516106;      0.0809267;     19.2464447;     16.3594780;      5.5791535;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.2812800;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      1.7892393;      0.4025789;     29.3292732;      0.7452583;      0.1186014;      0.0536762;      0.0273748;      0.0029241;      0.0234977;     25.4100513;      4.0437880;      1.8301224;      0.9333616;      0.0996976;      0.8011702;      9.4042969;      0.4685562;      0.0745666;      0.0337471;      0.0172110;      0.0018384;      0.0147734;      7.3759193;      1.6595819
        2008;           3;     97.4345551;      1.7827377;      0.2892185;      0.1321811;      0.1455543;      0.0279763;      0.0627424;     62.2972107;      1.0389729;      0.1708548;      0.0786125;      0.1182344;      0.0250581;      0.0392917;     16.6776772;      2.7425747;      1.2618940;      1.8979083;      0.4022351;      0.6307139;    295.0603027;      6.8109636;      1.1200346;      0.5153424;      0.7750831;      0.1642680;      0.2575760;     61.2582016;     52.0694771;      5.8592048;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      7.6544390;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      6.0034823;      1.3507836;     29.2781372;      0.7437649;      0.1183637;      0.0535686;      0.0273200;      0.0029182;      0.0234507;     25.4034214;      4.0427332;      1.8296449;      0.9331180;      0.0996716;      0.8009611;     29.9825191;      1.4934481;      0.2376693;      0.1075635;      0.0548573;      0.0058596;      0.0470879;     23.5157013;      5.2910328
        2008;           4;     97.2514954;      1.7742927;      0.2878378;      0.1315476;      0.1447108;      0.0278034;      0.0624326;     61.8822441;      1.0320522;      0.1697167;      0.0780888;      0.1174468;      0.0248912;      0.0390300;     16.6776772;      2.7425747;      1.2618940;      1.8979083;      0.4022350;      0.6307138;    299.8137512;      6.9206886;      1.1380786;      0.5236446;      0.7875697;      0.1669143;      0.2617255;     62.2450752;     52.9083176;      6.1429238;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      8.2083082;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      6.4378891;      1.4485251;     29.2263222;      0.7422405;      0.1181211;      0.0534588;      0.0272640;      0.0029122;      0.0234026;     25.3963013;      4.0416002;      1.8291320;      0.9328566;      0.0996437;      0.8007367;     30.6123829;      1.5243948;      0.2425942;      0.1097923;      0.0559940;      0.0059810;      0.0480636;     24.0097122;      5.4021854
        2008;           5;     97.0173035;      1.7635288;      0.2860781;      0.1307403;      0.1436362;      0.0275832;      0.0620378;     61.3537827;      1.0232387;      0.1682673;      0.0774220;      0.1164439;      0.0246786;      0.0386967;     16.6776772;      2.7425747;      1.2618940;      1.8979082;      0.4022351;      0.6307139;    381.8125916;      8.8134918;      1.4493420;      0.6668609;      1.0029693;      0.2125653;      0.3333073;     79.2690506;     67.3786926;      6.5028772;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;     11.1482391;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      8.7437172;      1.9673365;     29.1606464;      0.7402902;      0.1178107;      0.0533183;      0.0271923;      0.0029046;      0.0233411;     25.3866177;      4.0400586;      1.8284346;      0.9325008;      0.0996057;      0.8004314;     39.1807671;      1.9503279;      0.3103777;      0.1404696;      0.0716394;      0.0076522;      0.0614932;     30.7300148;      6.9142537
        2008;           6;     96.7677765;      1.7521064;      0.2842107;      0.1298836;      0.1424966;      0.0273497;      0.0616189;     60.7935944;      1.0138960;      0.1667310;      0.0767151;      0.1153807;      0.0244533;      0.0383434;     16.6776772;      2.7425747;      1.2618940;      1.8979083;      0.4022351;      0.6307139;    404.7362671;      9.3426456;      1.5363593;      0.7068987;      1.0631868;      0.2253275;      0.3533188;     84.0283051;     71.4240570;      6.8828712;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;     12.6187983;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      9.8970976;      2.2268469;     29.0913067;      0.7382104;      0.1174797;      0.0531685;      0.0271159;      0.0028964;      0.0232755;     25.3756371;      4.0383110;      1.8276436;      0.9320974;      0.0995626;      0.8000851;     41.7988930;      2.0797522;      0.3309744;      0.1497912;      0.0763934;      0.0081600;      0.0655739;     32.7834473;      7.3762765
        2008;           7;     96.7411118;      1.7508881;      0.2840115;      0.1297922;      0.1423751;      0.0273248;      0.0615742;     60.7339096;      1.0129006;      0.1665673;      0.0766398;      0.1152674;      0.0244293;      0.0383057;     16.6776772;      2.7425747;      1.2618940;      1.8979082;      0.4022351;      0.6307139;     43.1234207;      0.9954305;      0.1636944;      0.0753179;      0.1132793;      0.0240080;      0.0376450;      8.9529600;      7.6100163;      6.9233270;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      1.3604941;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      1.0670542;      0.2400872;     29.0838776;      0.7379875;      0.1174443;      0.0531525;      0.0271077;      0.0028955;      0.0232685;     25.3744526;      4.0381227;      1.8275583;      0.9320539;      0.0995580;      0.8000477;      4.4821658;      0.2230049;      0.0354893;      0.0160616;      0.0081914;      0.0008750;      0.0070313;      3.5154240;      0.7909704
        2008;           8;     96.7306747;      1.7504110;      0.2839336;      0.1297565;      0.1423276;      0.0273151;      0.0615567;     60.7105446;      1.0125109;      0.1665032;      0.0766103;      0.1152230;      0.0244199;      0.0382910;     16.6776772;      2.7425747;      1.2618940;      1.8979082;      0.4022351;      0.6307139;     16.8804359;      0.3896560;      0.0640773;      0.0294828;      0.0443426;      0.0093978;      0.0147360;      3.5045891;      2.9789007;      6.9391599;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.5341755;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.4189613;      0.0942663;     29.0809689;      0.7379001;      0.1174304;      0.0531462;      0.0271045;      0.0028952;      0.0232657;     25.3739853;      4.0380483;      1.8275247;      0.9320368;      0.0995561;      0.8000330;      1.7557459;      0.0873535;      0.0139015;      0.0062915;      0.0032087;      0.0003427;      0.0027542;      1.3770556;      0.3098375
        2008;           9;     96.6833572;      1.7482505;      0.2835804;      0.1295944;      0.1421122;      0.0272710;      0.0614775;     60.6047287;      1.0107461;      0.1662130;      0.0764767;      0.1150222;      0.0243773;      0.0382242;     16.6776772;      2.7425749;      1.2618940;      1.8979082;      0.4022351;      0.6307139;     76.4519882;      1.7647635;      0.2902080;      0.1335285;      0.2008289;      0.0425629;      0.0667396;     15.8723860;     13.4915285;      7.0108147;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.4465234;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      1.9188420;      0.4317395;     29.0678196;      0.7375044;      0.1173674;      0.0531177;      0.0270900;      0.0028936;      0.0232533;     25.3718491;      4.0377083;      1.8273709;      0.9319584;      0.0995478;      0.7999657;      7.9546137;      0.3957319;      0.0629773;      0.0285020;      0.0145360;      0.0015527;      0.0124773;      6.2389126;      1.4037554
        2008;          10;    105.1890335;      1.8396168;      0.2992881;      0.1369758;      0.1624073;      0.0320681;      0.0655359;     68.8119659;      1.1038172;      0.1821920;      0.0839809;      0.1353799;      0.0291811;      0.0423364;     16.0410652;      2.6476798;      1.2204401;      1.9673893;      0.4240707;      0.6152475;    376.3213501;      8.3551502;      1.3790705;      0.6356785;      1.0247344;      0.2208814;      0.3204578;     78.1289978;     66.4096527;      7.3653646;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;     11.1033773;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      8.7085323;      1.9594198;     29.0117054;      0.7357996;      0.1170961;      0.0529949;      0.0270274;      0.0028869;      0.0231995;     25.3621635;      4.0361667;      1.8266730;      0.9316025;      0.0995098;      0.7996601;     34.2805023;      1.7047603;      0.2712977;      0.1227829;      0.0626192;      0.0066887;      0.0537505;     26.8866711;      6.0495009
        2008;          11;    106.7026062;      1.8520733;      0.3014683;      0.1380086;      0.1657341;      0.0328688;      0.0661247;     70.1178589;      1.1174339;      0.1845568;      0.0850973;      0.1387493;      0.0299864;      0.0429617;     15.9365091;      2.6320941;      1.2136319;      1.9788011;      0.4276570;      0.6127074;    260.9521179;      5.7559390;      0.9506583;      0.4383388;      0.7147022;      0.1544609;      0.2212973;     54.1769142;     46.0503769;      7.6109843;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      7.8194246;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      6.1328826;      1.3798988;     28.9737663;      0.7346394;      0.1169114;      0.0529113;      0.0269848;      0.0028824;      0.0231629;     25.3553276;      4.0350790;      1.8261808;      0.9313514;      0.0994829;      0.7994447;     23.3367367;      1.1602169;      0.1846384;      0.0835629;      0.0426171;      0.0045522;      0.0365812;     18.3033237;      4.1182480
        2008;          12;    106.5685501;      1.8460457;      0.3004788;      0.1375538;      0.1650743;      0.0327303;      0.0658999;     69.8032761;      1.1124206;      0.1837288;      0.0847155;      0.1381268;      0.0298519;      0.0427690;     15.9365091;      2.6320941;      1.2136319;      1.9788011;      0.4276570;      0.6127074;    227.2879639;      5.0133939;      0.8280185;      0.3817909;      0.6225020;      0.1345347;      0.1927488;     47.1878128;     40.1096420;      7.8244758;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      7.0360231;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      5.5184498;      1.2416513;     28.9407959;      0.7336252;      0.1167500;      0.0528383;      0.0269475;      0.0028784;      0.0231309;     25.3491745;      4.0340996;      1.8257376;      0.9311253;      0.0994588;      0.7992507;     20.4036179;      1.0141469;      0.1613926;      0.0730425;      0.0372516;      0.0039791;      0.0319757;     16.0028381;      3.6006391
        2009;           1;    106.4226379;      1.8395001;      0.2994044;      0.1370599;      0.1643581;      0.0325799;      0.0656559;     69.4618225;      1.1069790;      0.1828301;      0.0843011;      0.1374511;      0.0297058;      0.0425598;     15.9365091;      2.6320941;      1.2136319;      1.9788011;      0.4276570;      0.6127073;    246.7001038;      5.4415760;      0.8987376;      0.4143988;      0.6756685;      0.1460250;      0.2092110;     51.2180176;     43.5353127;      8.0556870;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      7.8993149;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      6.1955419;      1.3939970;     28.9051247;      0.7325211;      0.1165743;      0.0527588;      0.0269070;      0.0028741;      0.0230961;     25.3422546;      4.0329986;      1.8252394;      0.9308713;      0.0994316;      0.7990325;     22.2214050;      1.1041971;      0.1757233;      0.0795282;      0.0405594;      0.0043324;      0.0348150;     17.4285545;      3.9214249
        2009;           2;    106.3619080;      1.8367794;      0.2989578;      0.1368546;      0.1640605;      0.0325175;      0.0655545;     69.3199768;      1.1047186;      0.1824567;      0.0841289;      0.1371705;      0.0296452;      0.0424729;     15.9365110;      2.6320941;      1.2136319;      1.9788014;      0.4276570;      0.6127073;    102.4823837;      2.2605007;      0.3733471;      0.1721466;      0.2806814;      0.0606606;      0.0869089;     21.2766209;     18.0851269;      8.1516342;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      3.3331509;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.6142361;      0.5882032;     28.8902950;      0.7320608;      0.1165011;      0.0527256;      0.0268900;      0.0028723;      0.0230816;     25.3393326;      4.0325332;      1.8250289;      0.9307639;      0.0994202;      0.7989404;      9.2635384;      0.4602587;      0.0732461;      0.0331495;      0.0169062;      0.0018058;      0.0145118;      7.2655215;      1.6347424
        2009;           3;    106.1680908;      1.8281176;      0.2975360;      0.1362010;      0.1631133;      0.0323186;      0.0652316;     68.8685074;      1.0975238;      0.1812684;      0.0835810;      0.1362771;      0.0294521;      0.0421962;     15.9365110;      2.6320941;      1.2136319;      1.9788014;      0.4276570;      0.6127074;    326.1842041;      7.1947937;      1.1883012;      0.5479136;      0.8933617;      0.1930726;      0.2766166;     67.7199097;     57.5619240;      8.4561577;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;     11.0470858;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      8.6643820;      1.9494859;     28.8434258;      0.7305938;      0.1162676;      0.0526200;      0.0268362;      0.0028665;      0.0230354;     25.3296452;      4.0309920;      1.8243314;      0.9304082;      0.0993822;      0.7986349;     29.5373497;      1.4670012;      0.2334604;      0.1056587;      0.0538859;      0.0057559;      0.0462540;     23.1665478;      5.2124739
